sample_id,time_s,hold_id,u_cmd_v
7747,77.7624,73,6.617243740183924
7748,77.7724,73,6.617243740183924
7749,77.7824,73,6.617243740183924
7750,77.7924,73,6.617243740183924
7751,77.80239999999999,73,6.617243740183924
7752,77.8124,73,6.617243740183924
7753,77.8224,73,6.617243740183924
7754,77.83239999999999,73,6.617243740183924
7755,77.8424,73,6.617243740183924
7756,77.8524,73,6.617243740183924
7757,77.8624,73,6.617243740183924
7758,77.8724,73,6.617243740183924
7759,77.8824,73,6.617243740183924
7760,77.8924,73,6.617243740183924
7761,77.9024,73,6.617243740183924
7762,77.91239999999999,73,6.617243740183924
7763,77.9224,73,6.617243740183924
7764,77.9324,73,6.617243740183924
7765,77.94239999999999,73,6.617243740183924
7766,77.9524,73,6.617243740183924
7767,77.9624,73,6.617243740183924
7768,77.9724,73,6.617243740183924
7769,77.9824,73,6.617243740183924
7770,77.9924,73,6.617243740183924
7771,78.0024,73,6.617243740183924
7772,78.0124,73,6.617243740183924
7773,78.0224,73,6.617243740183924
7774,78.0324,73,6.617243740183924
7775,78.0424,73,6.617243740183924
7776,78.05239999999999,73,6.617243740183924
7777,78.0624,73,6.617243740183924
7778,78.0724,73,6.617243740183924
7779,78.08239999999999,73,6.617243740183924
7780,78.0924,73,6.617243740183924
7781,78.1024,73,6.617243740183924
7782,78.1124,73,6.617243740183924
7783,78.1224,73,6.617243740183924
7784,78.1324,73,6.617243740183924
7785,78.1424,73,6.617243740183924
7786,78.1524,73,6.617243740183924
7787,78.16239999999999,73,6.617243740183924
7788,78.1724,73,6.617243740183924
7789,78.1824,73,6.617243740183924
7790,78.19239999999999,73,6.617243740183924
7791,78.2024,73,6.617243740183924
7792,78.2124,73,6.617243740183924
7793,78.2224,73,6.617243740183924
7794,78.2324,73,6.617243740183924
7795,78.2424,73,6.617243740183924
7796,78.2524,73,6.617243740183924
7797,78.2624,73,6.617243740183924
7798,78.2724,73,6.617243740183924
7799,78.2824,73,6.617243740183924
7800,78.2924,73,6.617243740183924
7801,78.30239999999999,73,6.617243740183924
7802,78.3124,73,6.617243740183924
7803,78.3224,73,6.617243740183924
7804,78.33239999999999,73,6.617243740183924
7805,78.3424,73,6.617243740183924
7806,78.3524,73,6.617243740183924
7807,78.3624,73,6.617243740183924
7808,78.3724,73,6.617243740183924
7809,78.3824,73,6.617243740183924
7810,78.3924,73,6.617243740183924
7811,78.4024,73,6.617243740183924
7812,78.4166,74,4.189069689336636
7813,78.42660000000001,74,4.189069689336636
7814,78.4366,74,4.189069689336636
7815,78.4466,74,4.189069689336636
7816,78.45660000000001,74,4.189069689336636
7817,78.4666,74,4.189069689336636
7818,78.4766,74,4.189069689336636
7819,78.4866,74,4.189069689336636
7820,78.4966,74,4.189069689336636
7821,78.5066,74,4.189069689336636
7822,78.5166,74,4.189069689336636
7823,78.5266,74,4.189069689336636
7824,78.5366,74,4.189069689336636
7825,78.5466,74,4.189069689336636
7826,78.5566,74,4.189069689336636
7827,78.56660000000001,74,4.189069689336636
7828,78.5766,74,4.189069689336636
7829,78.5866,74,4.189069689336636
7830,78.59660000000001,74,4.189069689336636
7831,78.6066,74,4.189069689336636
7832,78.6166,74,4.189069689336636
7833,78.6266,74,4.189069689336636
7834,78.6366,74,4.189069689336636
7835,78.6466,74,4.189069689336636
7836,78.6566,74,4.189069689336636
7837,78.6666,74,4.189069689336636
7838,78.67660000000001,74,4.189069689336636
7839,78.6866,74,4.189069689336636
7840,78.6966,74,4.189069689336636
7841,78.70660000000001,74,4.189069689336636
7842,78.7166,74,4.189069689336636
7843,78.7266,74,4.189069689336636
7844,78.7366,74,4.189069689336636
7845,78.7466,74,4.189069689336636
7846,78.7566,74,4.189069689336636
7847,78.7666,74,4.189069689336636
7848,78.7766,74,4.189069689336636
7849,78.7866,74,4.189069689336636
7850,78.7966,74,4.189069689336636
7851,78.8066,74,4.189069689336636
7852,78.81660000000001,74,4.189069689336636
7853,78.8266,74,4.189069689336636
7854,78.8366,74,4.189069689336636
7855,78.84660000000001,74,4.189069689336636
7856,78.8566,74,4.189069689336636
7857,78.8666,74,4.189069689336636
7858,78.8766,74,4.189069689336636
7859,78.8866,74,4.189069689336636
7860,78.8966,74,4.189069689336636
7861,78.9066,74,4.189069689336636
7862,78.9166,74,4.189069689336636
7863,78.92660000000001,74,4.189069689336636
7864,78.9366,74,4.189069689336636
7865,78.9466,74,4.189069689336636
7866,78.95660000000001,74,4.189069689336636
7867,78.9666,74,4.189069689336636
7868,78.9766,74,4.189069689336636
7869,78.9866,74,4.189069689336636
7870,78.9966,74,4.189069689336636
7871,79.0066,74,4.189069689336636
7872,79.0166,74,4.189069689336636
7873,79.0266,74,4.189069689336636
7874,79.0366,74,4.189069689336636
7875,79.0466,74,4.189069689336636
7876,79.0566,74,4.189069689336636
7877,79.06660000000001,74,4.189069689336636
7878,79.0766,74,4.189069689336636
7879,79.0866,74,4.189069689336636
7880,79.09660000000001,74,4.189069689336636
7881,79.1066,74,4.189069689336636
7882,79.1166,74,4.189069689336636
7883,79.1266,74,4.189069689336636
7884,79.1366,74,4.189069689336636
7885,79.1466,74,4.189069689336636
7886,79.1566,74,4.189069689336636
7887,79.1666,74,4.189069689336636
7888,79.17660000000001,74,4.189069689336636
7889,79.1866,74,4.189069689336636
7890,79.1966,74,4.189069689336636
7891,79.20660000000001,74,4.189069689336636
7892,79.2166,74,4.189069689336636
7893,79.2266,74,4.189069689336636
7894,79.2366,74,4.189069689336636
7895,79.2466,74,4.189069689336636
7896,79.2566,74,4.189069689336636
7897,79.2666,74,4.189069689336636
7898,79.2766,74,4.189069689336636
7899,79.2866,74,4.189069689336636
7900,79.2966,74,4.189069689336636
7901,79.3066,74,4.189069689336636
7902,79.31660000000001,74,4.189069689336636
7903,79.3266,74,4.189069689336636
7904,79.3366,74,4.189069689336636
7905,79.34660000000001,74,4.189069689336636
7906,79.3566,74,4.189069689336636
7907,79.3666,74,4.189069689336636
7908,79.3766,74,4.189069689336636
7909,79.3866,74,4.189069689336636
7910,79.3966,74,4.189069689336636
7911,79.4066,74,4.189069689336636
7912,79.4166,74,4.189069689336636
7913,79.42660000000001,74,4.189069689336636
7914,79.4366,74,4.189069689336636
7915,79.4466,74,4.189069689336636
7916,79.45660000000001,74,4.189069689336636
7917,79.4666,74,4.189069689336636
7918,79.4766,74,4.189069689336636
7919,79.49080000000001,75,3.7601628114633656
7920,79.50080000000001,75,3.7601628114633656
7921,79.5108,75,3.7601628114633656
7922,79.52080000000001,75,3.7601628114633656
7923,79.53080000000001,75,3.7601628114633656
7924,79.5408,75,3.7601628114633656
7925,79.55080000000001,75,3.7601628114633656
7926,79.5608,75,3.7601628114633656
7927,79.5708,75,3.7601628114633656
7928,79.58080000000001,75,3.7601628114633656
7929,79.5908,75,3.7601628114633656
7930,79.6008,75,3.7601628114633656
7931,79.61080000000001,75,3.7601628114633656
7932,79.6208,75,3.7601628114633656
7933,79.63080000000001,75,3.7601628114633656
7934,79.64080000000001,75,3.7601628114633656
7935,79.6508,75,3.7601628114633656
7936,79.66080000000001,75,3.7601628114633656
7937,79.67080000000001,75,3.7601628114633656
7938,79.6808,75,3.7601628114633656
7939,79.69080000000001,75,3.7601628114633656
7940,79.7008,75,3.7601628114633656
7941,79.7108,75,3.7601628114633656
7942,79.72080000000001,75,3.7601628114633656
7943,79.7308,75,3.7601628114633656
7944,79.74080000000001,75,3.7601628114633656
7945,79.75080000000001,75,3.7601628114633656
7946,79.7608,75,3.7601628114633656
7947,79.77080000000001,75,3.7601628114633656
7948,79.78080000000001,75,3.7601628114633656
7949,79.7908,75,3.7601628114633656
7950,79.80080000000001,75,3.7601628114633656
7951,79.8108,75,3.7601628114633656
7952,79.8208,75,3.7601628114633656
7953,79.83080000000001,75,3.7601628114633656
7954,79.8408,75,3.7601628114633656
7955,79.8508,75,3.7601628114633656
7956,79.86080000000001,75,3.7601628114633656
7957,79.8708,75,3.7601628114633656
7958,79.88080000000001,75,3.7601628114633656
7959,79.89080000000001,75,3.7601628114633656
7960,79.9008,75,3.7601628114633656
7961,79.91080000000001,75,3.7601628114633656
7962,79.92080000000001,75,3.7601628114633656
7963,79.9308,75,3.7601628114633656
7964,79.94080000000001,75,3.7601628114633656
7965,79.9508,75,3.7601628114633656
7966,79.9608,75,3.7601628114633656
7967,79.97080000000001,75,3.7601628114633656
7968,79.9808,75,3.7601628114633656
7969,79.99080000000001,75,3.7601628114633656
7970,80.00080000000001,75,3.7601628114633656
7971,80.0108,75,3.7601628114633656
7972,80.02080000000001,75,3.7601628114633656
7973,80.03080000000001,75,3.7601628114633656
7974,80.0408,75,3.7601628114633656
7975,80.05080000000001,75,3.7601628114633656
7976,80.0608,75,3.7601628114633656
7977,80.0708,75,3.7601628114633656
7978,80.08080000000001,75,3.7601628114633656
7979,80.0908,75,3.7601628114633656
7980,80.1008,75,3.7601628114633656
7981,80.11080000000001,75,3.7601628114633656
7982,80.1208,75,3.7601628114633656
7983,80.13080000000001,75,3.7601628114633656
7984,80.14080000000001,75,3.7601628114633656
7985,80.1508,75,3.7601628114633656
7986,80.16080000000001,75,3.7601628114633656
7987,80.17080000000001,75,3.7601628114633656
7988,80.1808,75,3.7601628114633656
7989,80.19080000000001,75,3.7601628114633656
7990,80.2008,75,3.7601628114633656
7991,80.2108,75,3.7601628114633656
7992,80.22080000000001,75,3.7601628114633656
7993,80.2308,75,3.7601628114633656
7994,80.24080000000001,75,3.7601628114633656
7995,80.25080000000001,75,3.7601628114633656
7996,80.2608,75,3.7601628114633656
7997,80.27080000000001,75,3.7601628114633656
7998,80.28080000000001,75,3.7601628114633656
7999,80.2908,75,3.7601628114633656
8000,80.30080000000001,75,3.7601628114633656
8001,80.3108,75,3.7601628114633656
8002,80.3208,75,3.7601628114633656
8003,80.33080000000001,75,3.7601628114633656
8004,80.3408,75,3.7601628114633656
8005,80.3508,75,3.7601628114633656
8006,80.36080000000001,75,3.7601628114633656
8007,80.3708,75,3.7601628114633656
8008,80.38080000000001,75,3.7601628114633656
8009,80.39080000000001,75,3.7601628114633656
8010,80.4008,75,3.7601628114633656
8011,80.41080000000001,75,3.7601628114633656
8012,80.42080000000001,75,3.7601628114633656
8013,80.4308,75,3.7601628114633656
8014,80.44080000000001,75,3.7601628114633656
8015,80.4508,75,3.7601628114633656
8016,80.4608,75,3.7601628114633656
8017,80.47080000000001,75,3.7601628114633656
8018,80.4808,75,3.7601628114633656
8019,80.49080000000001,75,3.7601628114633656
8020,80.50080000000001,75,3.7601628114633656
8021,80.5108,75,3.7601628114633656
8022,80.52080000000001,75,3.7601628114633656
8023,80.53080000000001,75,3.7601628114633656
8024,80.5408,75,3.7601628114633656
8025,80.55080000000001,75,3.7601628114633656
8026,80.565,76,6.138943739390786
8027,80.575,76,6.138943739390786
8028,80.585,76,6.138943739390786
8029,80.595,76,6.138943739390786
8030,80.605,76,6.138943739390786
8031,80.615,76,6.138943739390786
8032,80.625,76,6.138943739390786
8033,80.63499999999999,76,6.138943739390786
8034,80.645,76,6.138943739390786
8035,80.655,76,6.138943739390786
8036,80.66499999999999,76,6.138943739390786
8037,80.675,76,6.138943739390786
8038,80.685,76,6.138943739390786
8039,80.695,76,6.138943739390786
8040,80.705,76,6.138943739390786
8041,80.715,76,6.138943739390786
8042,80.725,76,6.138943739390786
8043,80.735,76,6.138943739390786
8044,80.745,76,6.138943739390786
8045,80.755,76,6.138943739390786
8046,80.765,76,6.138943739390786
8047,80.77499999999999,76,6.138943739390786
8048,80.785,76,6.138943739390786
8049,80.795,76,6.138943739390786
8050,80.80499999999999,76,6.138943739390786
8051,80.815,76,6.138943739390786
8052,80.825,76,6.138943739390786
8053,80.835,76,6.138943739390786
8054,80.845,76,6.138943739390786
8055,80.855,76,6.138943739390786
8056,80.865,76,6.138943739390786
8057,80.875,76,6.138943739390786
8058,80.88499999999999,76,6.138943739390786
8059,80.895,76,6.138943739390786
8060,80.905,76,6.138943739390786
8061,80.91499999999999,76,6.138943739390786
8062,80.925,76,6.138943739390786
8063,80.935,76,6.138943739390786
8064,80.945,76,6.138943739390786
8065,80.955,76,6.138943739390786
8066,80.965,76,6.138943739390786
8067,80.975,76,6.138943739390786
8068,80.985,76,6.138943739390786
8069,80.995,76,6.138943739390786
8070,81.005,76,6.138943739390786
8071,81.015,76,6.138943739390786
8072,81.02499999999999,76,6.138943739390786
8073,81.035,76,6.138943739390786
8074,81.045,76,6.138943739390786
8075,81.05499999999999,76,6.138943739390786
8076,81.065,76,6.138943739390786
8077,81.075,76,6.138943739390786
8078,81.085,76,6.138943739390786
8079,81.095,76,6.138943739390786
8080,81.105,76,6.138943739390786
8081,81.115,76,6.138943739390786
8082,81.125,76,6.138943739390786
8083,81.13499999999999,76,6.138943739390786
8084,81.145,76,6.138943739390786
8085,81.155,76,6.138943739390786
8086,81.16499999999999,76,6.138943739390786
8087,81.175,76,6.138943739390786
8088,81.185,76,6.138943739390786
8089,81.195,76,6.138943739390786
8090,81.205,76,6.138943739390786
8091,81.215,76,6.138943739390786
8092,81.225,76,6.138943739390786
8093,81.235,76,6.138943739390786
8094,81.245,76,6.138943739390786
8095,81.255,76,6.138943739390786
8096,81.265,76,6.138943739390786
8097,81.27499999999999,76,6.138943739390786
8098,81.285,76,6.138943739390786
8099,81.295,76,6.138943739390786
8100,81.30499999999999,76,6.138943739390786
8101,81.315,76,6.138943739390786
8102,81.325,76,6.138943739390786
8103,81.335,76,6.138943739390786
8104,81.345,76,6.138943739390786
8105,81.355,76,6.138943739390786
8106,81.365,76,6.138943739390786
8107,81.375,76,6.138943739390786
8108,81.38499999999999,76,6.138943739390786
8109,81.395,76,6.138943739390786
8110,81.405,76,6.138943739390786
8111,81.41499999999999,76,6.138943739390786
8112,81.425,76,6.138943739390786
8113,81.435,76,6.138943739390786
8114,81.445,76,6.138943739390786
8115,81.455,76,6.138943739390786
8116,81.465,76,6.138943739390786
8117,81.475,76,6.138943739390786
8118,81.485,76,6.138943739390786
8119,81.495,76,6.138943739390786
8120,81.505,76,6.138943739390786
8121,81.515,76,6.138943739390786
8122,81.52499999999999,76,6.138943739390786
8123,81.535,76,6.138943739390786
8124,81.545,76,6.138943739390786
8125,81.55499999999999,76,6.138943739390786
8126,81.565,76,6.138943739390786
8127,81.575,76,6.138943739390786
8128,81.585,76,6.138943739390786
8129,81.595,76,6.138943739390786
8130,81.605,76,6.138943739390786
8131,81.615,76,6.138943739390786
8132,81.625,76,6.138943739390786
8133,81.6392,77,3.2390221177273952
8134,81.64920000000001,77,3.2390221177273952
8135,81.6592,77,3.2390221177273952
8136,81.6692,77,3.2390221177273952
8137,81.67920000000001,77,3.2390221177273952
8138,81.6892,77,3.2390221177273952
8139,81.6992,77,3.2390221177273952
8140,81.7092,77,3.2390221177273952
8141,81.7192,77,3.2390221177273952
8142,81.7292,77,3.2390221177273952
8143,81.7392,77,3.2390221177273952
8144,81.7492,77,3.2390221177273952
8145,81.7592,77,3.2390221177273952
8146,81.7692,77,3.2390221177273952
8147,81.7792,77,3.2390221177273952
8148,81.78920000000001,77,3.2390221177273952
8149,81.7992,77,3.2390221177273952
8150,81.8092,77,3.2390221177273952
8151,81.81920000000001,77,3.2390221177273952
8152,81.8292,77,3.2390221177273952
8153,81.8392,77,3.2390221177273952
8154,81.8492,77,3.2390221177273952
8155,81.8592,77,3.2390221177273952
8156,81.8692,77,3.2390221177273952
8157,81.8792,77,3.2390221177273952
8158,81.8892,77,3.2390221177273952
8159,81.89920000000001,77,3.2390221177273952
8160,81.9092,77,3.2390221177273952
8161,81.9192,77,3.2390221177273952
8162,81.92920000000001,77,3.2390221177273952
8163,81.9392,77,3.2390221177273952
8164,81.9492,77,3.2390221177273952
8165,81.9592,77,3.2390221177273952
8166,81.9692,77,3.2390221177273952
8167,81.9792,77,3.2390221177273952
8168,81.9892,77,3.2390221177273952
8169,81.9992,77,3.2390221177273952
8170,82.0092,77,3.2390221177273952
8171,82.0192,77,3.2390221177273952
8172,82.0292,77,3.2390221177273952
8173,82.03920000000001,77,3.2390221177273952
8174,82.0492,77,3.2390221177273952
8175,82.0592,77,3.2390221177273952
8176,82.06920000000001,77,3.2390221177273952
8177,82.0792,77,3.2390221177273952
8178,82.0892,77,3.2390221177273952
8179,82.0992,77,3.2390221177273952
8180,82.1092,77,3.2390221177273952
8181,82.1192,77,3.2390221177273952
8182,82.1292,77,3.2390221177273952
8183,82.1392,77,3.2390221177273952
8184,82.14920000000001,77,3.2390221177273952
8185,82.1592,77,3.2390221177273952
8186,82.1692,77,3.2390221177273952
8187,82.17920000000001,77,3.2390221177273952
8188,82.1892,77,3.2390221177273952
8189,82.1992,77,3.2390221177273952
8190,82.2092,77,3.2390221177273952
8191,82.2192,77,3.2390221177273952
8192,82.2292,77,3.2390221177273952
8193,82.2392,77,3.2390221177273952
8194,82.2492,77,3.2390221177273952
8195,82.2592,77,3.2390221177273952
8196,82.2692,77,3.2390221177273952
8197,82.2792,77,3.2390221177273952
8198,82.28920000000001,77,3.2390221177273952
8199,82.2992,77,3.2390221177273952
8200,82.3092,77,3.2390221177273952
8201,82.31920000000001,77,3.2390221177273952
8202,82.3292,77,3.2390221177273952
8203,82.3392,77,3.2390221177273952
8204,82.3492,77,3.2390221177273952
8205,82.3592,77,3.2390221177273952
8206,82.3692,77,3.2390221177273952
8207,82.3792,77,3.2390221177273952
8208,82.3892,77,3.2390221177273952
8209,82.39920000000001,77,3.2390221177273952
8210,82.4092,77,3.2390221177273952
8211,82.4192,77,3.2390221177273952
8212,82.42920000000001,77,3.2390221177273952
8213,82.4392,77,3.2390221177273952
8214,82.4492,77,3.2390221177273952
8215,82.4592,77,3.2390221177273952
8216,82.4692,77,3.2390221177273952
8217,82.4792,77,3.2390221177273952
8218,82.4892,77,3.2390221177273952
8219,82.4992,77,3.2390221177273952
8220,82.5092,77,3.2390221177273952
8221,82.5192,77,3.2390221177273952
8222,82.5292,77,3.2390221177273952
8223,82.53920000000001,77,3.2390221177273952
8224,82.5492,77,3.2390221177273952
8225,82.5592,77,3.2390221177273952
8226,82.56920000000001,77,3.2390221177273952
8227,82.5792,77,3.2390221177273952
8228,82.5892,77,3.2390221177273952
8229,82.5992,77,3.2390221177273952
8230,82.6092,77,3.2390221177273952
8231,82.6192,77,3.2390221177273952
8232,82.6292,77,3.2390221177273952
8233,82.6392,77,3.2390221177273952
8234,82.64920000000001,77,3.2390221177273952
8235,82.6592,77,3.2390221177273952
8236,82.6692,77,3.2390221177273952
8237,82.67920000000001,77,3.2390221177273952
8238,82.6892,77,3.2390221177273952
8239,82.6992,77,3.2390221177273952
8240,82.71340000000001,78,2.017588137194933
8241,82.72340000000001,78,2.017588137194933
8242,82.7334,78,2.017588137194933
8243,82.74340000000001,78,2.017588137194933
8244,82.75340000000001,78,2.017588137194933
8245,82.7634,78,2.017588137194933
8246,82.77340000000001,78,2.017588137194933
8247,82.7834,78,2.017588137194933
8248,82.7934,78,2.017588137194933
8249,82.80340000000001,78,2.017588137194933
8250,82.8134,78,2.017588137194933
8251,82.8234,78,2.017588137194933
8252,82.83340000000001,78,2.017588137194933
8253,82.8434,78,2.017588137194933
8254,82.85340000000001,78,2.017588137194933
8255,82.86340000000001,78,2.017588137194933
8256,82.8734,78,2.017588137194933
8257,82.88340000000001,78,2.017588137194933
8258,82.89340000000001,78,2.017588137194933
8259,82.9034,78,2.017588137194933
8260,82.91340000000001,78,2.017588137194933
8261,82.9234,78,2.017588137194933
8262,82.9334,78,2.017588137194933
8263,82.94340000000001,78,2.017588137194933
8264,82.9534,78,2.017588137194933
8265,82.96340000000001,78,2.017588137194933
8266,82.97340000000001,78,2.017588137194933
8267,82.9834,78,2.017588137194933
8268,82.99340000000001,78,2.017588137194933
8269,83.00340000000001,78,2.017588137194933
8270,83.0134,78,2.017588137194933
8271,83.02340000000001,78,2.017588137194933
8272,83.0334,78,2.017588137194933
8273,83.0434,78,2.017588137194933
8274,83.05340000000001,78,2.017588137194933
8275,83.0634,78,2.017588137194933
8276,83.0734,78,2.017588137194933
8277,83.08340000000001,78,2.017588137194933
8278,83.0934,78,2.017588137194933
8279,83.10340000000001,78,2.017588137194933
8280,83.11340000000001,78,2.017588137194933
8281,83.1234,78,2.017588137194933
8282,83.13340000000001,78,2.017588137194933
8283,83.14340000000001,78,2.017588137194933
8284,83.1534,78,2.017588137194933
8285,83.16340000000001,78,2.017588137194933
8286,83.1734,78,2.017588137194933
8287,83.1834,78,2.017588137194933
8288,83.19340000000001,78,2.017588137194933
8289,83.2034,78,2.017588137194933
8290,83.21340000000001,78,2.017588137194933
8291,83.22340000000001,78,2.017588137194933
8292,83.2334,78,2.017588137194933
8293,83.24340000000001,78,2.017588137194933
8294,83.25340000000001,78,2.017588137194933
8295,83.2634,78,2.017588137194933
8296,83.27340000000001,78,2.017588137194933
8297,83.2834,78,2.017588137194933
8298,83.2934,78,2.017588137194933
8299,83.30340000000001,78,2.017588137194933
8300,83.3134,78,2.017588137194933
8301,83.3234,78,2.017588137194933
8302,83.33340000000001,78,2.017588137194933
8303,83.3434,78,2.017588137194933
8304,83.35340000000001,78,2.017588137194933
8305,83.36340000000001,78,2.017588137194933
8306,83.3734,78,2.017588137194933
8307,83.38340000000001,78,2.017588137194933
8308,83.39340000000001,78,2.017588137194933
8309,83.4034,78,2.017588137194933
8310,83.41340000000001,78,2.017588137194933
8311,83.4234,78,2.017588137194933
8312,83.4334,78,2.017588137194933
8313,83.44340000000001,78,2.017588137194933
8314,83.4534,78,2.017588137194933
8315,83.46340000000001,78,2.017588137194933
8316,83.47340000000001,78,2.017588137194933
8317,83.4834,78,2.017588137194933
8318,83.49340000000001,78,2.017588137194933
8319,83.50340000000001,78,2.017588137194933
8320,83.5134,78,2.017588137194933
8321,83.52340000000001,78,2.017588137194933
8322,83.5334,78,2.017588137194933
8323,83.5434,78,2.017588137194933
8324,83.55340000000001,78,2.017588137194933
8325,83.5634,78,2.017588137194933
8326,83.5734,78,2.017588137194933
8327,83.58340000000001,78,2.017588137194933
8328,83.5934,78,2.017588137194933
8329,83.60340000000001,78,2.017588137194933
8330,83.61340000000001,78,2.017588137194933
8331,83.6234,78,2.017588137194933
8332,83.63340000000001,78,2.017588137194933
8333,83.64340000000001,78,2.017588137194933
8334,83.6534,78,2.017588137194933
8335,83.66340000000001,78,2.017588137194933
8336,83.6734,78,2.017588137194933
8337,83.6834,78,2.017588137194933
8338,83.69340000000001,78,2.017588137194933
8339,83.7034,78,2.017588137194933
8340,83.71340000000001,78,2.017588137194933
8341,83.72340000000001,78,2.017588137194933
8342,83.7334,78,2.017588137194933
8343,83.74340000000001,78,2.017588137194933
8344,83.75340000000001,78,2.017588137194933
8345,83.7634,78,2.017588137194933
8346,83.77340000000001,78,2.017588137194933
8347,83.7876,79,2.487857502550989
8348,83.7976,79,2.487857502550989
8349,83.8076,79,2.487857502550989
8350,83.8176,79,2.487857502550989
8351,83.8276,79,2.487857502550989
8352,83.8376,79,2.487857502550989
8353,83.8476,79,2.487857502550989
8354,83.85759999999999,79,2.487857502550989
8355,83.8676,79,2.487857502550989
8356,83.8776,79,2.487857502550989
8357,83.88759999999999,79,2.487857502550989
8358,83.8976,79,2.487857502550989
8359,83.9076,79,2.487857502550989
8360,83.9176,79,2.487857502550989
8361,83.9276,79,2.487857502550989
8362,83.9376,79,2.487857502550989
8363,83.9476,79,2.487857502550989
8364,83.9576,79,2.487857502550989
8365,83.9676,79,2.487857502550989
8366,83.9776,79,2.487857502550989
8367,83.9876,79,2.487857502550989
8368,83.99759999999999,79,2.487857502550989
8369,84.0076,79,2.487857502550989
8370,84.0176,79,2.487857502550989
8371,84.02759999999999,79,2.487857502550989
8372,84.0376,79,2.487857502550989
8373,84.0476,79,2.487857502550989
8374,84.0576,79,2.487857502550989
8375,84.0676,79,2.487857502550989
8376,84.0776,79,2.487857502550989
8377,84.0876,79,2.487857502550989
8378,84.0976,79,2.487857502550989
8379,84.10759999999999,79,2.487857502550989
8380,84.1176,79,2.487857502550989
8381,84.1276,79,2.487857502550989
8382,84.13759999999999,79,2.487857502550989
8383,84.1476,79,2.487857502550989
8384,84.1576,79,2.487857502550989
8385,84.1676,79,2.487857502550989
8386,84.1776,79,2.487857502550989
8387,84.1876,79,2.487857502550989
8388,84.1976,79,2.487857502550989
8389,84.2076,79,2.487857502550989
8390,84.2176,79,2.487857502550989
8391,84.2276,79,2.487857502550989
8392,84.2376,79,2.487857502550989
8393,84.24759999999999,79,2.487857502550989
8394,84.2576,79,2.487857502550989
8395,84.2676,79,2.487857502550989
8396,84.27759999999999,79,2.487857502550989
8397,84.2876,79,2.487857502550989
8398,84.2976,79,2.487857502550989
8399,84.3076,79,2.487857502550989
8400,84.3176,79,2.487857502550989
8401,84.3276,79,2.487857502550989
8402,84.3376,79,2.487857502550989
8403,84.3476,79,2.487857502550989
8404,84.35759999999999,79,2.487857502550989
8405,84.3676,79,2.487857502550989
8406,84.3776,79,2.487857502550989
8407,84.38759999999999,79,2.487857502550989
8408,84.3976,79,2.487857502550989
8409,84.4076,79,2.487857502550989
8410,84.4176,79,2.487857502550989
8411,84.4276,79,2.487857502550989
8412,84.4376,79,2.487857502550989
8413,84.4476,79,2.487857502550989
8414,84.4576,79,2.487857502550989
8415,84.4676,79,2.487857502550989
8416,84.4776,79,2.487857502550989
8417,84.4876,79,2.487857502550989
8418,84.49759999999999,79,2.487857502550989
8419,84.5076,79,2.487857502550989
8420,84.5176,79,2.487857502550989
8421,84.52759999999999,79,2.487857502550989
8422,84.5376,79,2.487857502550989
8423,84.5476,79,2.487857502550989
8424,84.5576,79,2.487857502550989
8425,84.5676,79,2.487857502550989
8426,84.5776,79,2.487857502550989
8427,84.5876,79,2.487857502550989
8428,84.5976,79,2.487857502550989
8429,84.60759999999999,79,2.487857502550989
8430,84.6176,79,2.487857502550989
8431,84.6276,79,2.487857502550989
8432,84.63759999999999,79,2.487857502550989
8433,84.6476,79,2.487857502550989
8434,84.6576,79,2.487857502550989
8435,84.6676,79,2.487857502550989
8436,84.6776,79,2.487857502550989
8437,84.6876,79,2.487857502550989
8438,84.6976,79,2.487857502550989
8439,84.7076,79,2.487857502550989
8440,84.7176,79,2.487857502550989
8441,84.7276,79,2.487857502550989
8442,84.7376,79,2.487857502550989
8443,84.74759999999999,79,2.487857502550989
8444,84.7576,79,2.487857502550989
8445,84.7676,79,2.487857502550989
8446,84.77759999999999,79,2.487857502550989
8447,84.7876,79,2.487857502550989
8448,84.7976,79,2.487857502550989
8449,84.8076,79,2.487857502550989
8450,84.8176,79,2.487857502550989
8451,84.8276,79,2.487857502550989
8452,84.8376,79,2.487857502550989
8453,84.8476,79,2.487857502550989
8454,84.8618,80,3.723081680929999
8455,84.87180000000001,80,3.723081680929999
8456,84.8818,80,3.723081680929999
8457,84.8918,80,3.723081680929999
8458,84.90180000000001,80,3.723081680929999
8459,84.9118,80,3.723081680929999
8460,84.9218,80,3.723081680929999
8461,84.9318,80,3.723081680929999
8462,84.9418,80,3.723081680929999
8463,84.9518,80,3.723081680929999
8464,84.9618,80,3.723081680929999
8465,84.9718,80,3.723081680929999
8466,84.9818,80,3.723081680929999
8467,84.9918,80,3.723081680929999
8468,85.0018,80,3.723081680929999
8469,85.01180000000001,80,3.723081680929999
8470,85.0218,80,3.723081680929999
8471,85.0318,80,3.723081680929999
8472,85.04180000000001,80,3.723081680929999
8473,85.0518,80,3.723081680929999
8474,85.0618,80,3.723081680929999
8475,85.0718,80,3.723081680929999
8476,85.0818,80,3.723081680929999
8477,85.0918,80,3.723081680929999
8478,85.1018,80,3.723081680929999
8479,85.1118,80,3.723081680929999
8480,85.12180000000001,80,3.723081680929999
8481,85.1318,80,3.723081680929999
8482,85.1418,80,3.723081680929999
